'' no , my boy ; you have made an excellent stroke . take one of these living birds , and carry it in your hand . ''	'' not at all , my boy . that was a stroke of genius , catching one of these live birds with your bare hands ! ''	0-0 1-1 1-2 1-3 2-4 3-5 4-6 5-7 9-10 10-12 10-13 11-11 13-15 14-16 15-17 16-18 17-19 18-20 24-22 26-25 27-26 0-0 1-1 1-2 1-3 2-4 3-5 4-6 5-7 9-10 10-12 10-13 11-11 13-15 14-16 15-17 16-18 17-19 18-20 24-22 26-25 27-26 7-9 8-9 12-14 23-21 25-24
'' sir '' , said Conseil , '' will you tell me the names of these creatures ? ''	'' Master is well aware '' , Conseil replied , '' that I am not seasoned in practical application . when Master has told me these animals ' names ... ''	0-0 1-21 2-5 3-6 4-8 5-7 6-9 7-10 11-24 12-27 13-28 14-27 15-25 16-26 17-29 18-30 0-0 1-21 2-5 3-6 4-8 5-7 6-9 7-10 11-24 12-27 13-28 14-27 15-25 16-26 17-29 18-30 1-1 8-22 8-23 9-21 10-22 10-23
'' Conseil , we must not despair , '' said the Canadian .	'' do not give up so easily , Conseil , '' the Canadian replied .	0-0 1-8 5-2 7-9 8-10 9-13 10-11 11-12 12-14 0-0 1-8 5-2 7-9 8-10 9-13 10-11 11-12 12-14 4-1 6-3 6-4
'' yes , sir '' , replied the engineer .	'' aye , sir '' , the engineer replied .	0-0 1-1 2-2 3-3 4-4 5-5 6-8 7-6 8-7 9-9 0-0 1-1 2-2 3-3 4-4 5-5 6-8 7-6 8-7 9-9
'' just so , sir '' .	'' positively , sir '' .	0-0 3-2 4-3 5-4 6-5 0-0 3-2 4-3 5-4 6-5 1-1 2-1
'' well , friend Ned , we will wait patiently for the tide on the 9th instant ; for it appears that the moon will have the goodness to put it off again '' .	'' well , Ned my friend , we 'll serenely wait for the tide on the 9th , because it seems the moon will have the good nature to float us away ! ''	0-0 1-1 2-2 3-5 4-3 5-6 6-7 7-8 8-10 10-11 11-12 12-13 13-14 14-15 15-16 17-17 18-18 19-19 20-20 22-21 23-22 24-23 25-24 26-25 27-26 27-27 28-28 33-32 34-33 0-0 1-1 2-2 3-5 4-3 5-6 6-7 7-8 8-10 10-11 11-12 12-13 13-14 14-15 15-16 17-17 18-18 19-19 20-20 22-21 23-22 24-23 25-24 26-25 27-26 27-27 28-28 33-32 34-33 9-9 29-29 29-30 29-31 30-29 30-30 30-31 31-29 31-30 31-31
that night , about eleven o'clock , I received a most unexpected visit from Captain Nemo . he asked me very graciously if I felt fatigued from my watch of the preceding night . I answered in the negative .	near eleven o'clock in the evening , I received a most unexpected visit from Captain Nemo . he asked me very graciously if I felt exhausted from our vigil the night before . I said no .	1-5 3-0 4-1 5-2 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 28-28 30-29 31-31 32-30 33-32 34-33 35-34 36-35 37-35 38-35 39-36 1-5 3-0 4-1 5-2 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 28-28 30-29 31-31 32-30 33-32 34-33 35-34 36-35 37-35 38-35 39-36 0-4 27-27
'' yes '' .	'' yes . it	0-0 1-1 3-2 0-0 1-1 3-2
'' can nothing save him ? ''	'' nothing can save him ? ''	0-0 1-2 2-1 3-3 4-4 5-5 6-6 0-0 1-2 2-1 3-3 4-4 5-5 6-6
'' but , Ned , you , a whaler by profession , familiarized with all the great marine mammalia -- you ought to be the last to doubt under such circumstances ! ''	'' but Ned , you are a professional whaler , a man familiar with all the great marine mammals -- your mind should easily accept this hypothesis of an enormous cetacean , and you ought to be the last one to doubt it under these circumstances ! ''	0-0 1-1 3-2 4-3 5-4 7-6 8-8 9-7 10-7 11-9 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-33 21-34 22-35 23-36 24-37 25-38 26-40 27-41 28-43 29-44 30-45 31-46 32-47 0-0 1-1 3-2 4-3 5-4 7-6 8-8 9-7 10-7 11-9 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-33 21-34 22-35 23-36 24-37 25-38 26-40 27-41 28-43 29-44 30-45 31-46 32-47 5-11 20-20
I entered the captain 's room : it had a severe , almost a monkish aspect . a small iron bedstead , a table , some articles for the toilet ; the whole lighted by a skylight . no comforts , the strictest necessaries only .	I entered the captain 's stateroom . it had an austere , almost monastic appearance . an iron bedstead , a worktable , some washstand fixtures . subdued lighting . no luxuries . just the bare necessities .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 14-13 15-14 16-15 17-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-25 29-24 38-30 41-34 42-35 43-36 44-33 45-37 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 14-13 15-14 16-15 17-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-25 29-24 38-30 41-34 42-35 43-36 44-33 45-37 33-28 39-31
having said this , Captain Nemo , followed by his lieutenant , redescended to the interior of the Nautilus . as to the vessel , it moved not , and was immovable , as if the coral line polypi had already walled it up with their in destructible cement .	this said , Captain Nemo went below again to the Nautilus 's interior , followed by his chief officer . as for our craft , it no longer stirred , staying as motionless as if these coral polyps had already walled it in with their indestructible cement .	2-0 3-2 4-3 5-4 6-13 7-14 8-15 9-16 10-17 10-18 12-5 12-6 12-7 13-8 14-11 15-12 16-11 17-9 18-10 19-19 20-20 23-23 24-24 25-25 26-28 27-26 28-29 30-30 31-32 33-33 34-34 36-36 38-37 39-38 40-39 41-40 42-41 43-42 44-43 45-44 46-45 47-45 48-46 49-47 2-0 3-2 4-3 5-4 6-13 7-14 8-15 9-16 10-17 10-18 12-5 12-6 12-7 13-8 14-11 15-12 16-11 17-9 18-10 19-19 20-20 23-23 24-24 25-25 26-28 27-26 28-29 30-30 31-32 33-33 34-34 36-36 38-37 39-38 40-39 41-40 42-41 43-42 44-43 45-44 46-45 47-45 48-46 49-47 0-1 1-1 21-21 22-22 35-35
'' I ask you , then , what you mean by this liberty ? ''	'' then I would ask what you mean by this freedom '' .	0-0 1-2 5-1 7-5 8-6 9-7 10-8 11-9 12-10 13-12 14-11 0-0 1-2 5-1 7-5 8-6 9-7 10-8 11-9 12-10 13-12 14-11 2-3 2-4 3-6
'' but how could you construct this wonderful Nautilus in secret ? ''	'' but how were you able to build this wonderful Nautilus in secret ? ''	0-0 1-1 2-2 3-3 3-5 3-6 4-4 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14 0-0 1-1 2-2 3-3 3-5 3-6 4-4 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14
'' and could you tell me what everyone knows about it ? '' he inquired , ironically .	'' and could you kindly tell me what everybody knows ? '' he asked me in a gently ironic tone .	0-0 1-1 2-2 3-3 4-5 5-6 6-7 7-8 8-9 11-10 12-11 13-12 14-13 16-15 16-18 16-19 17-20 0-0 1-1 2-2 3-3 4-5 5-6 6-7 7-8 8-9 11-10 12-11 13-12 14-13 16-15 16-18 16-19 17-20
'' now '' , said Captain Nemo , '' let us try to make our passage '' .	'' now '' , Captain Nemo said , '' let 's look for our passageway '' .	0-0 1-1 2-2 3-3 4-6 5-4 6-5 7-7 8-8 9-9 10-10 11-11 11-12 12-11 12-12 13-11 13-12 14-13 15-14 16-15 17-16 0-0 1-1 2-2 3-3 4-6 5-4 6-5 7-7 8-8 9-9 10-10 11-11 11-12 12-11 12-12 13-11 13-12 14-13 15-14 16-15 17-16
'' we have arrived '' , said the Captain .	'' here we are '' , the Captain said .	0-0 1-2 2-3 3-3 4-4 5-5 6-8 7-6 8-7 9-9 0-0 1-2 2-3 3-3 4-4 5-5 6-8 7-6 8-7 9-9
'' yes '' , I replied , '' for we are going the way of the sun , and here the sun is in the north '' .	'' yes '' , I replied , '' because we are going in the direction of the sun , and here the sun is due north '' .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-14 14-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 25-25 26-26 27-27 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-14 14-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 25-25 26-26 27-27
'' no ; not unless you attack them . when they have to defend their young their rage is terrible , and it is not uncommon for them to break the fishing-boats to pieces '' .	'' only if they are attacked '' , I replied . '' but when these giant seals defend their little ones , their fury is dreadful , and it is not rare for them to smash a fisherman 's longboat to bits '' .	0-0 4-1 4-2 7-3 9-13 10-16 13-17 14-18 15-19 15-20 16-22 17-23 18-24 19-25 20-26 21-27 22-28 23-29 24-30 25-31 26-32 27-33 28-34 29-35 31-37 31-38 31-39 32-40 33-41 34-42 35-43 0-0 4-1 4-2 7-3 9-13 10-16 13-17 14-18 15-19 15-20 16-22 17-23 18-24 19-25 20-26 21-27 22-28 23-29 24-30 25-31 26-32 27-33 28-34 29-35 31-37 31-38 31-39 32-40 33-41 34-42 35-43 6-4 6-5 30-36
'' but the cause of this surprise ? ''	'' but what is it that startles you ? ''	0-0 1-1 3-2 7-8 8-9 0-0 1-1 3-2 7-8 8-9 6-6
'' give it what name you please '' .	'' call it anything you like '' .	0-0 1-1 2-2 4-1 5-4 6-5 7-6 8-7 0-0 1-1 2-2 4-1 5-4 6-5 7-6 8-7 3-3
'' a society which has received from the Spanish government the privilege of seeking those buried galleons . the shareholders are led on by the allurement of an enormous bounty , for they value these rich shipwrecks at five hundred millions . ''	'' a company chartered by the Spanish government to search for these sunken galleons . the company 's investors were lured by the bait of enormous gains , because this scuttled treasure is estimated to be worth 500,000,000 francs . ''	0-0 1-1 2-2 4-3 5-3 6-4 7-5 8-6 9-7 10-3 11-3 13-9 15-12 16-13 17-14 18-15 19-18 23-21 24-22 25-23 26-24 28-25 29-26 30-27 38-37 39-37 40-37 41-39 42-40 0-0 1-1 2-2 4-3 5-3 6-4 7-5 8-6 9-7 10-3 11-3 13-9 15-12 16-13 17-14 18-15 19-18 23-21 24-22 25-23 26-24 28-25 29-26 30-27 38-37 39-37 40-37 41-39 42-40 3-2 14-11 20-19 20-20 21-19 21-20 22-19 22-20 32-18 33-33 33-34 33-35 33-36 34-29 36-30 36-31
the captain , Ned Land , and I were then on the poop , eagerly peering through the profound darkness .	by then Commander Farragut , Ned Land , and I were on the afterdeck , peering eagerly into the profound gloom .	2-4 3-5 4-6 5-7 6-8 7-9 8-10 9-1 10-11 11-12 12-13 13-14 14-16 15-15 16-17 17-18 18-19 19-20 20-21 2-4 3-5 4-6 5-7 6-8 7-9 8-10 9-1 10-11 11-12 12-13 13-14 14-16 15-15 16-17 17-18 18-19 19-20 20-21 1-3
'' my friends '' , I said , '' we must not despair . we have been worse off than this . do me the favor to wait a little before forming an opinion upon the commander and crew of this boat . ''	'' my friends '' , I said , '' we must not despair . we 've gotten out of tighter spots . so please do me the favor of waiting a bit before you form your views on the commander and crew of this boat . ''	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 21-21 22-24 23-25 24-26 25-27 26-28 26-29 27-28 27-29 28-30 29-31 30-32 31-34 33-36 34-37 35-38 36-39 37-40 38-41 39-42 40-43 41-44 42-45 43-46 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 21-21 22-24 23-25 24-26 25-27 26-28 26-29 27-28 27-29 28-30 29-31 30-32 31-34 33-36 34-37 35-38 36-39 37-40 38-41 39-42 40-43 41-44 42-45 43-46 2-33 16-16 16-17 16-18 16-19 16-20 17-16 17-17 17-18 17-19 17-20 18-16 18-17 18-18 18-19 18-20 19-16 19-17 19-18 19-19 19-20 20-16 20-17 20-18 20-19 20-20 32-35
but Commander Farragut would not lose a day nor an hour in scouring the seas in which the animal had been sighted . he sent for the engineer .	but Commander Farragut did not want to waste a single day , or even a single hour , in making for those seas where the animal had just been sighted . he summoned his engineer .	0-0 1-1 2-2 6-8 7-10 8-12 9-14 10-16 11-18 12-19 12-20 14-22 15-23 16-23 17-24 18-25 19-26 20-28 21-29 22-30 23-31 24-32 25-32 27-34 28-35 0-0 1-1 2-2 6-8 7-10 8-12 9-14 10-16 11-18 12-19 12-20 14-22 15-23 16-23 17-24 18-25 19-26 20-28 21-29 22-30 23-31 24-32 25-32 27-34 28-35 3-3 3-4 3-7 4-3 4-4 4-7 5-3 5-4 5-7 13-21 26-33
'' go ahead '' , cried Commander Farragut .	'' go ahead , then ! '' Commander Farragut called .	0-0 1-1 2-2 3-6 4-3 5-9 6-7 7-8 8-10 0-0 1-1 2-2 3-6 4-3 5-9 6-7 7-8 8-10
'' unfortunately '' , said Ned Land , '' they have only given us the ship 's fare '' .	'' unfortunately '' , Ned Land said , '' they 've only given us the standard menu '' .	0-0 1-1 2-2 3-3 4-6 5-4 6-5 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 17-16 18-17 19-18 0-0 1-1 2-2 3-3 4-6 5-4 6-5 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 17-16 18-17 19-18
Captain Nemo stopped . I admit I could not see yet why this history should interest me .	Captain Nemo stopped . I admit it : I still could not see how this piece of history concerned me .	0-0 1-1 2-2 3-3 4-4 5-5 6-8 7-10 8-11 9-12 10-9 12-14 13-17 16-19 17-20 0-0 1-1 2-2 3-3 4-4 5-5 6-8 7-10 8-11 9-12 10-9 12-14 13-17 16-19 17-20 11-13 14-18 15-18
'' as you say , Ned . by the bye '' , said I , trying to take Captain Nemo 's careless tone '' , are you afraid of sharks , brave Ned ? ''	'' whatever you say , Ned '' . then , trying to imitate Captain Nemo 's carefree tone , I asked , '' by the way , gallant Ned , are you afraid of sharks ? ''	0-0 2-2 3-3 4-4 5-5 6-6 7-23 7-24 7-25 8-23 8-24 8-25 9-23 9-24 9-25 11-26 13-19 14-9 15-10 16-11 17-12 18-13 19-14 20-15 21-16 22-17 24-18 25-30 26-31 27-32 28-33 29-34 33-35 34-36 0-0 2-2 3-3 4-4 5-5 6-6 7-23 7-24 7-25 8-23 8-24 8-25 9-23 9-24 9-25 11-26 13-19 14-9 15-10 16-11 17-12 18-13 19-14 20-15 21-16 22-17 24-18 25-30 26-31 27-32 28-33 29-34 33-35 34-36 1-1 12-20
'' is he ill ? ''	'' someone is sick ? ''	0-0 1-2 3-3 4-4 5-5 0-0 1-2 3-3 4-4 5-5 2-1
'' we are going where our Captain 's fancy takes us , Master Ned '' .	'' we are going , Mr. Ned , where the Captain 's fancy takes us '' .	0-0 1-1 2-2 3-3 4-8 6-10 7-11 8-12 9-13 10-14 11-4 12-5 13-6 14-15 15-16 0-0 1-1 2-2 3-3 4-8 6-10 7-11 8-12 9-13 10-14 11-4 12-5 13-6 14-15 15-16 5-9
the next morning , the 19 th of February , I saw the Canadian enter my room . I expected this visit . he looked very disappointed .	the next morning , February 19 , I beheld the Canadian entering my stateroom . I was expecting this visit . he wore an expression of great disappointment .	0-0 1-1 2-2 3-3 5-5 8-4 9-6 10-7 11-8 12-9 13-10 14-11 15-12 16-13 17-14 18-15 19-16 19-17 20-18 21-19 22-20 23-21 24-22 24-23 24-24 24-25 27-28 0-0 1-1 2-2 3-3 5-5 8-4 9-6 10-7 11-8 12-9 13-10 14-11 15-12 16-13 17-14 18-15 19-16 19-17 20-18 21-19 22-20 23-21 24-22 24-23 24-24 24-25 27-28 25-26 26-27
the forecastle gun was immediately loaded and slewed round . but the shot passed some feet above the cetacean , which was half a mile off .	our forecastle cannon was immediately loaded and leveled . the cannoneer fired a shot , but his shell passed some feet above the cetacean , which stayed half a mile off .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 9-8 10-15 12-13 13-18 14-19 15-20 16-21 17-22 18-23 19-24 20-25 21-26 22-27 23-28 24-29 25-30 26-31 0-0 1-1 2-2 3-3 4-4 5-5 6-6 9-8 10-15 12-13 13-18 14-19 15-20 16-21 17-22 18-23 19-24 20-25 21-26 22-27 23-28 24-29 25-30 26-31 7-7 8-7
'' five hundred millions they were '' , answered Captain Nemo , '' but they are so no longer '' .	'' it was 500,000,000 francs '' , Captain Nemo replied , '' but no more ! ''	0-0 1-3 2-3 3-3 4-1 5-2 6-5 7-6 8-9 9-7 10-8 11-10 12-11 13-12 17-13 18-14 19-15 20-16 0-0 1-3 2-3 3-3 4-1 5-2 6-5 7-6 8-9 9-7 10-8 11-10 12-11 13-12 17-13 18-14 19-15 20-16 14-1
'' but how shall we get off ? ''	'' but how will we set out ? ''	0-0 1-1 2-2 3-3 4-4 7-7 8-8 0-0 1-1 2-2 3-3 4-4 7-7 8-8 5-5 5-6 6-5 6-6
'' why not ? ''	'' why not ? ''	0-0 1-1 2-2 3-3 4-4 0-0 1-1 2-2 3-3 4-4
'' I do not think he would , but he would not taste them '' .	'' I imagine not '' , I replied , '' but he will not want to sample them '' .	0-0 1-1 3-3 4-2 8-10 9-11 10-12 11-13 12-16 13-17 14-18 15-19 0-0 1-1 3-3 4-2 8-10 9-11 10-12 11-13 12-16 13-17 14-18 15-19 5-11
'' I listen '' .	'' I am all attention '' .	0-0 1-1 2-2 2-3 2-4 3-5 4-6 0-0 1-1 2-2 2-3 2-4 3-5 4-6
'' or , more correctly speaking , on our gigantic narwhal '' .	'' or in other words , on our gigantic narwhale '' .	0-0 1-1 6-5 7-6 8-7 9-8 10-9 11-10 12-11 0-0 1-1 6-5 7-6 8-7 9-8 10-9 11-10 12-11 3-2 3-3 3-4 4-2 4-3 4-4 5-2 5-3 5-4
'' as long as it sails horizontally '' , muttered Ned Land , '' I do not mind ; but , if it takes a fancy to dive , I would not give two straws for my life '' .	'' so long as it navigates horizontally '' , Ned Land muttered , '' I 've no complaints . but if it gets the urge to dive , I would not give $ 2.00 for my hide ! ''	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-11 10-9 11-10 12-12 13-13 14-14 14-15 14-16 14-17 15-14 15-15 15-16 15-17 16-14 16-15 16-16 16-17 17-14 17-15 17-16 17-17 18-18 19-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31 35-34 36-35 37-36 38-38 39-37 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-11 10-9 11-10 12-12 13-13 14-14 14-15 14-16 14-17 15-14 15-15 15-16 15-17 16-14 16-15 16-16 16-17 17-14 17-15 17-16 17-17 18-18 19-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31 35-34 36-35 37-36 38-38 39-37 33-32 33-33 34-32 34-33
'' well , make up your fires and put on all steam '' .	'' fine . stoke your furnaces and clap on full steam ! ''	0-0 1-1 5-4 7-6 8-7 9-8 10-9 11-10 12-12 13-11 0-0 1-1 5-4 7-6 8-7 9-8 10-9 11-10 12-12 13-11 2-2 3-3 3-5 4-3 4-5 6-3 6-5
'' I will not contradict you '' , replied Ned Land . '' but , dinner or breakfast , the steward will be welcome , whichever he brings '' .	'' I will not argue with you '' , Ned Land answered . '' but dinner or breakfast , that steward will be plenty welcome whether he brings the one or the other '' .	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-11 9-9 10-10 11-12 12-13 13-14 15-15 16-16 17-17 18-18 20-20 21-21 22-22 23-24 25-25 25-28 25-29 25-30 25-31 25-32 26-26 27-27 28-33 29-34 0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-11 9-9 10-10 11-12 12-13 13-14 15-15 16-16 17-17 18-18 20-20 21-21 22-22 23-24 25-25 25-28 25-29 25-30 25-31 25-32 26-26 27-27 28-33 29-34 19-19
'' is the steam full on ? '' asked he .	'' are we up to pressure ? '' he asked the man .	0-0 6-6 7-7 8-9 10-12 0-0 6-6 7-7 8-9 10-12 3-3 3-4 3-5 4-3 4-4 4-5 5-3 5-4 5-5 9-11
'' and the frigate ? '' I asked .	'' what about the frigate ? '' I asked .	0-0 2-3 3-4 4-5 5-6 6-7 7-8 8-9 0-0 2-3 3-4 4-5 5-6 6-7 7-8 8-9
'' I am disturbing you '' , said I , for courtesy 's sake .	'' am I disturbing you ? '' I said out of politeness .	0-0 1-2 2-1 3-3 4-4 5-6 7-8 8-7 10-9 10-10 11-11 14-12 0-0 1-2 2-1 3-3 4-4 5-6 7-8 8-7 10-9 10-10 11-11 14-12
'' at this moment , Professor , the Nautilus is stranded in five fathoms , and we have nothing to do but to start '' .	'' right now , Professor , the Nautilus is aground in ten meters of water , and we 've only to depart '' .	0-0 1-2 2-2 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 14-15 15-16 16-17 17-18 18-19 21-19 22-20 23-21 24-22 25-23 0-0 1-2 2-2 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 14-15 15-16 16-17 17-18 18-19 21-19 22-20 23-21 24-22 25-23 12-11 12-12 13-11 13-12
Conseil had not finished his sentence when Ned Land had lowered himself through the panel to seek the captain . a few minutes afterwards the two appeared together on the platform .	before Conseil could finish his sentence , Ned Land scooted down the hatch and ran to look for the captain . a few moments later , the two of them reappeared on the platform .	0-1 1-2 1-3 2-2 2-3 3-2 3-3 4-4 5-5 7-7 8-8 9-9 9-10 10-9 10-10 12-9 12-10 13-11 14-12 15-15 16-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-26 25-27 26-30 28-31 29-32 30-33 31-34 0-1 1-2 1-3 2-2 2-3 3-2 3-3 4-4 5-5 7-7 8-8 9-9 9-10 10-9 10-10 12-9 12-10 13-11 14-12 15-15 16-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-26 25-27 26-30 28-31 29-32 30-33 31-34 11-7 11-8 25-29
'' exactly , and I came to say to you -- ''	'' precisely , and that 's what I came to tell you -- ''	0-0 1-1 2-2 3-3 4-7 5-8 6-9 7-10 8-10 9-11 10-12 11-13 0-0 1-1 2-2 3-3 4-7 5-8 6-9 7-10 8-10 9-11 10-12 11-13
the shape of continents allows us to divide the waters into five great portions : the Arctic or Frozen Ocean , the Antarctic , or Frozen Ocean , the Indian , the Atlantic , and the Pacific Oceans .	the outlines of the continents allow the seas to be divided into five major parts : the frozen Arctic and Antarctic oceans , the Indian Ocean , the Atlantic Ocean , and the Pacific Ocean .	0-0 1-1 2-2 3-4 4-5 6-8 8-6 9-7 10-11 11-12 12-13 13-14 14-15 15-16 16-18 17-19 18-17 19-21 22-20 26-21 27-22 28-23 29-24 30-26 31-27 32-28 33-30 34-31 35-32 36-33 37-25 37-29 37-34 38-35 0-0 1-1 2-2 3-4 4-5 6-8 8-6 9-7 10-11 11-12 12-13 13-14 14-15 15-16 16-18 17-19 18-17 19-21 22-20 26-21 27-22 28-23 29-24 30-26 31-27 32-28 33-30 34-31 35-32 36-33 37-25 37-29 37-34 38-35 7-9 7-10
